epoch,acc,loss,val_acc,val_loss
249,0.829193175438,0.468957882402,0.696333333651,1.23536917114
250,0.829800571636,0.467853020961,0.694999999841,1.20739471594
251,0.829329450241,0.467234999472,0.697333333492,1.18497368876
252,0.829827826574,0.467995036187,0.685999999841,1.24270714378
253,0.829002390708,0.467378263532,0.694666667302,1.16540443293
254,0.828975135812,0.468931879131,0.693333333969,1.20127288198
255,0.831599398903,0.464251916522,0.681666667302,1.32277981249
256,0.829773316668,0.469028571235,0.694666667461,1.20580489922
257,0.830999789819,0.461817768362,0.692000000636,1.18668501886
258,0.830158779678,0.466659889289,0.705666667144,1.21772849576
259,0.830859621473,0.463492550439,0.69633333381,1.17182316001
260,0.830633794694,0.465089799387,0.694333333969,1.21098843018
261,0.83149816616,0.462470990233,0.695666666349,1.2067383906
262,0.830485839184,0.464304834029,0.697666666826,1.24725215499
263,0.832962146815,0.457826127883,0.693666667461,1.19681264989
264,0.831443656263,0.461272009086,0.692000000795,1.24785557429
265,0.832128923796,0.459469685094,0.690333334128,1.25933286111
266,0.833020550301,0.459871640582,0.693999999682,1.24453018856
267,0.832413154062,0.460798202589,0.697000000477,1.20414239581
268,0.832736320036,0.458113108658,0.69433333381,1.26776241144
269,0.833608478677,0.456653129233,0.689,1.2144430933
270,0.833775902028,0.458357350344,0.690666666667,1.23318825054
271,0.832339176357,0.459014190754,0.690333333015,1.26514315255
272,0.831797970742,0.462954299116,0.689666666826,1.24583657058
273,0.834254810561,0.45427730801,0.694000000636,1.23524065717
274,0.831942032657,0.459038106433,0.683333333651,1.17703893471
275,0.833522820259,0.456926088022,0.696999999682,1.1971431969
276,0.833736966358,0.455703517677,0.693666666349,1.2331949447
277,0.834916716706,0.454047567674,0.692666667144,1.24249036853
278,0.833799263409,0.455771201024,0.686333333333,1.19353431749
279,0.834901142419,0.45261067431,0.694666667302,1.32173726718
280,0.835578622849,0.451915876569,0.691000000477,1.2768539718
281,0.833277525651,0.455612873203,0.69633333381,1.27969170729
282,0.835103607858,0.452649026204,0.690000000477,1.25785320075
283,0.835002375156,0.453536787707,0.691000000318,1.20065862306
284,0.835913469478,0.451157348474,0.698000000636,1.21175056076
285,0.832884275504,0.456947441656,0.701000000477,1.22182450374
286,0.835991340739,0.451528386243,0.695333333651,1.22195436668
287,0.836228848263,0.449523416964,0.695666666508,1.2130581735
288,0.835839491746,0.450638994415,0.692000000477,1.15753670406
289,0.836692182546,0.448722395919,0.691666666985,1.22166642507
290,0.83674279891,0.449202902573,0.68833333381,1.25174519253
291,0.837844677935,0.445608810442,0.699000000318,1.27408582576
292,0.836902435121,0.445744651347,0.689666666826,1.28229177284
293,0.837459214987,0.447893679981,0.693000000636,1.30467565473
294,0.835995234334,0.449922132665,0.691333333969,1.25095379273
295,0.837552660522,0.447104333829,0.689666666985,1.25042584133
296,0.837583809025,0.446949557505,0.691000000636,1.22491968791
297,0.837490363473,0.445978437513,0.692333333174,1.22693847052
298,0.837770700191,0.445386453318,0.693666666667,1.21147676913
299,0.839616250275,0.440728034336,0.695666667144,1.25018568198
300,0.837533192724,0.445411169617,0.692000000636,1.29954023361
301,0.837622744733,0.444611595587,0.692000000477,1.24898807494
302,0.835317753963,0.453808335308,0.688000000159,1.2565532465
303,0.83874798513,0.443450001261,0.698666667144,1.23141805553
304,0.838631178186,0.443363155107,0.69233333381,1.25023447132
305,0.837618851126,0.447411857968,0.689000000477,1.23994282214
306,0.839534485369,0.440780221212,0.689666667302,1.24867058118
307,0.840468941088,0.441394737657,0.690333333015,1.27543453852
308,0.836088679909,0.44937001376,0.692666667144,1.30605555407
309,0.839137341686,0.442961644304,0.699666667144,1.22767888927
310,0.839538378936,0.44368092748,0.698333333492,1.25965588045
311,0.841119166503,0.439627453281,0.696333333492,1.21946426344
312,0.840550705985,0.439185709023,0.699666667144,1.21236518526
313,0.84117757002,0.436655029553,0.696000000636,1.25523548094
314,0.840028968206,0.438773904491,0.69133333381,1.28485232496
315,0.840083478157,0.439519816698,0.689000000318,1.26256283061
316,0.840040648819,0.440364097408,0.701000000477,1.26362883854
317,0.84058964161,0.440408806447,0.689666666349,1.22685025978
318,0.840531238175,0.438660111328,0.689333333651,1.24947158702
319,0.841341099757,0.436962659143,0.695000000477,1.22171754869
320,0.841683733507,0.435108023018,0.688333333969,1.23685206763
321,0.840971211016,0.436888020527,0.68733333381,1.25282819112
322,0.843030907224,0.434263556309,0.693333333969,1.3101971151
323,0.843132139901,0.432972899462,0.698000000477,1.2576874032
324,0.841076337343,0.438406907837,0.698333333333,1.26438718383
325,0.841594181534,0.43599904152,0.69533333381,1.31235950692
326,0.842061409386,0.435559028879,0.693000000477,1.30981877581
327,0.84189009248,0.436747092522,0.696333333492,1.30946769444
328,0.84416393473,0.430389223212,0.695666666985,1.2917540973
329,0.84317107554,0.432955365695,0.68733333381,1.24843285656
330,0.842715528407,0.435477968872,0.698333333015,1.27351824856
331,0.843778471789,0.430943678779,0.700000000477,1.24770419884
332,0.843899172295,0.43067398082,0.697000000318,1.26573610497
333,0.842567572876,0.435102072201,0.693666666667,1.27890448538
334,0.843794046031,0.429891666925,0.691666666667,1.28779679585
335,0.844818053692,0.431432421116,0.701666666985,1.24181903108
336,0.835886214542,0.455703050182,0.691666666826,1.24479906146
337,0.843081523574,0.431427622184,0.697000000318,1.24885143487
338,0.84398483076,0.43014796858,0.692000000159,1.27640208578
339,0.844985477061,0.427987348326,0.700000000318,1.27885000436
340,0.843653877672,0.431569143322,0.690000000477,1.32953790251
341,0.844047127774,0.429701226135,0.691666667461,1.24038857746
342,0.845542256954,0.424658280763,0.696666667302,1.29179930782
343,0.843844662403,0.430466976997,0.695000000318,1.26626457103
344,0.844362506593,0.429294450304,0.697666666826,1.29113881731
345,0.845324217311,0.426031444747,0.69133333381,1.28675576893
346,0.845277494482,0.427575936923,0.69366666762,1.23806359736
347,0.844892031487,0.428599571979,0.691666666826,1.25440516758
348,0.844627269053,0.427896340592,0.695666667144,1.29156231594
349,0.845304749452,0.426805300891,0.688333333651,1.32022833379
350,0.845121751862,0.426669484086,0.695000000795,1.28404072762
351,0.845491640605,0.426660680692,0.697333333969,1.24888263098
352,0.843634409875,0.4317894727,0.694333333969,1.23214273262
353,0.837338514441,0.44738313703,0.698000000636,1.23661963749
354,0.84634043786,0.423725254142,0.696333333492,1.21079355685
355,0.846854388498,0.422106797372,0.69433333381,1.30675473833
356,0.846511754742,0.423817319874,0.690666666985,1.27612503449
357,0.846776517176,0.423120054655,0.687666666985,1.33995140139
358,0.846375479951,0.425080045953,0.697333333651,1.25407044379
359,0.846352118496,0.424611834854,0.689000000318,1.29705353864
360,0.846550690401,0.423158737679,0.687333333969,1.30155489572
361,0.846243098713,0.424420660278,0.700000000318,1.26343168704
362,0.847099683104,0.421381870929,0.692666667144,1.28198036702
363,0.84733329703,0.421437665809,0.698666667144,1.26831670109
364,0.846500074007,0.424493295926,0.691333333651,1.30886328506
365,0.846398841375,0.423313822845,0.698333333651,1.2328216397
366,0.847045173217,0.422369293771,0.694666666985,1.29367259057
367,0.848244391389,0.41935327392,0.699000000318,1.26766954708
368,0.847640888724,0.419366178533,0.69433333381,1.24673176304
369,0.847582485296,0.422419297156,0.697333333651,1.29312339624
370,0.84818988142,0.419563990218,0.699333333969,1.22289940071
371,0.848548089497,0.419606575432,0.696666667461,1.26004981804
372,0.848801171277,0.419261333765,0.698333333969,1.30739856974
373,0.847430636229,0.422135548028,0.697000000159,1.31586386315
374,0.847874502655,0.422410342233,0.691000000477,1.2955670859
375,0.849677223471,0.417607546498,0.692000000477,1.25490769593
376,0.849537055121,0.417505461478,0.698333333651,1.26703842688
377,0.84775769567,0.420214862565,0.691000000636,1.29658407466
378,0.848894616833,0.416861912927,0.69333333381,1.31845174026
379,0.849019210944,0.4179161372,0.69533333381,1.28409739367
380,0.849871901785,0.415980309565,0.690666667144,1.28687307787
381,0.848688257822,0.416903752547,0.690666666985,1.30465570148
382,0.848524728118,0.417920354538,0.694333333492,1.3098412501
383,0.849786243365,0.414973598885,0.693666667461,1.33954495366
384,0.849280079808,0.415725569705,0.692000000318,1.30797736677
385,0.849603245723,0.414412811651,0.685333334128,1.33474362501
386,0.85039363958,0.413375009425,0.692000000636,1.26573034573
387,0.848263859212,0.41783907391,0.683333333969,1.28417596149
388,0.850319661792,0.413630691956,0.689333333015,1.34233165201
389,0.849681117045,0.414295250522,0.689666667302,1.29989327256
390,0.850455936624,0.41490071237,0.69033333381,1.24496659009
391,0.849716159131,0.414859888022,0.70033333381,1.28914834229
392,0.851674622555,0.41144271831,0.695000000477,1.25597967561
393,0.850522127256,0.41338733389,0.692000000795,1.29233641672
394,0.850837505953,0.412120231921,0.694333333015,1.32815490786
395,0.844101637733,0.430347497927,0.696000000477,1.32102465089
396,0.851935491432,0.408966292199,0.699000000318,1.27422790368
397,0.851514986412,0.409781442613,0.691000000318,1.28312871345
398,0.851838152346,0.409407678794,0.69233333381,1.3071355718
399,0.850498765789,0.414398953699,0.69433333381,1.32126529408
400,0.849334589715,0.4176305504,0.691000000954,1.37618160884
401,0.84999649588,0.416285599066,0.691333377957,1.35403200686
402,0.850890716055,0.409762375691,0.692000000477,1.30328579617
403,0.85138649875,0.410613386365,0.692000000477,1.3152153821
404,0.851222969,0.411764919879,0.694666666985,1.26727335771
405,0.852114595519,0.409383796482,0.697333333651,1.26643995905
406,0.851736919654,0.410226551916,0.685000000636,1.28756393496
407,0.851639580506,0.411687983257,0.692,1.24227395725
408,0.852052298472,0.410618026004,0.693666666826,1.34281942908
409,0.851713558211,0.411882683884,0.695666667144,1.2856386528
410,0.85300622203,0.407333494727,0.690666667144,1.2962837793
411,0.851690196848,0.41148786976,0.693333333969,1.2851918745
412,0.85420544017,0.405074720332,0.695333333651,1.3161110692
413,0.852998434871,0.40775620713,0.698666667144,1.25350305684
414,0.853438407724,0.407639338914,0.69433333381,1.23371973308
415,0.853084093266,0.406499567818,0.696333333492,1.28070000776
416,0.852379357921,0.409214890969,0.691333333651,1.30549559689
417,0.853002328432,0.40544185081,0.699333333651,1.26969520108
418,0.853586363261,0.404489114968,0.699333333651,1.27968301201
419,0.854182078754,0.404624956056,0.695666667144,1.28498131227
420,0.853504598401,0.407462192299,0.697333333969,1.31219585578
421,0.85410420741,0.404052072104,0.69533333381,1.31365738662
422,0.853781041527,0.404177529656,0.687000000318,1.33411863947
423,0.853936784129,0.40672792647,0.700000000477,1.28695149581
424,0.852461122827,0.404763628496,0.698333333651,1.30546917915
425,0.854902388404,0.403433183948,0.699666666349,1.28127147071
426,0.855225554318,0.402636471481,0.690666667144,1.2781977698
427,0.854131462392,0.404470736633,0.69433333381,1.28863486369
428,0.85370317021,0.408026833405,0.69133333381,1.27183061282
429,0.852531207037,0.407395377441,0.696000000477,1.33712477366
430,0.855073705287,0.401155942666,0.692666666985,1.27200630379
431,0.853991294022,0.40607627976,0.695000000477,1.27956074079
432,0.853652553869,0.403501223801,0.693000000318,1.34516003974
433,0.856374156119,0.399458594053,0.702666667144,1.29586071142
434,0.854400118422,0.402984155875,0.694666666985,1.32109397062
435,0.854365076385,0.404203942998,0.694666666985,1.34599038378
436,0.854353395674,0.402517508817,0.699666666826,1.3446956075
437,0.854096420303,0.403321862987,0.693666667144,1.37469898923
438,0.855233341458,0.402406422741,0.691333333651,1.36567129056
439,0.852523419888,0.410578139356,0.694333333651,1.24249750264
